REF_DATE,GEO,DGUID,Job tenure,Type of work,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2018,Canada,2016A000011124,4 to 6 months,Both full and part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2838897,1.3.1.3.2,182.3,,,,1
2018,Canada,2016A000011124,4 to 6 months,Both full and part-time employment,Females,25 years and over,Persons,249,thousands,3,v2838789,1.3.1.3.3,313.4,,,,1
2018,Canada,2016A000011124,4 to 6 months,Both full and part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2838816,1.3.1.3.4,216.3,,,,1
2018,Canada,2016A000011124,4 to 6 months,Both full and part-time employment,Females,45 years and over,Persons,249,thousands,3,v2838843,1.3.1.3.5,97.1,,,,1
2018,Canada,2016A000011124,4 to 6 months,Both full and part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2838870,1.3.1.3.6,272.4,,,,1
2018,Canada,2016A000011124,4 to 6 months,Both full and part-time employment,Females,55 years and over,Persons,249,thousands,3,v2838924,1.3.1.3.7,41,,,,1
2018,Canada,2016A000011124,4 to 6 months,Both full and part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2838951,1.3.1.3.8,35,,,,1
2018,Canada,2016A000011124,4 to 6 months,Both full and part-time employment,Females,65 years and over,Persons,249,thousands,3,v2838978,1.3.1.3.9,6,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2838285,1.3.2.1.1,721.5,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2838420,1.3.2.1.2,182.8,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2838312,1.3.2.1.3,538.6,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2838339,1.3.2.1.4,376.8,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2838366,1.3.2.1.5,161.8,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2838393,1.3.2.1.6,479,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2838447,1.3.2.1.7,59.6,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2838474,1.3.2.1.8,52.7,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2838501,1.3.2.1.9,6.9,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Males,15 years and over,Persons,249,thousands,3,v2838528,1.3.2.2.1,423.3,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2838663,1.3.2.2.2,107.5,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Males,25 years and over,Persons,249,thousands,3,v2838555,1.3.2.2.3,315.8,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2838582,1.3.2.2.4,215.7,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Males,45 years and over,Persons,249,thousands,3,v2838609,1.3.2.2.5,100.1,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2838636,1.3.2.2.6,277.6,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Males,55 years and over,Persons,249,thousands,3,v2838690,1.3.2.2.7,38.2,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2838717,1.3.2.2.8,32.9,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Males,65 years and over,Persons,249,thousands,3,v2838744,1.3.2.2.9,5.3,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Females,15 years and over,Persons,249,thousands,3,v2838771,1.3.2.3.1,298.1,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2838906,1.3.2.3.2,75.3,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Females,25 years and over,Persons,249,thousands,3,v2838798,1.3.2.3.3,222.8,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2838825,1.3.2.3.4,161.1,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Females,45 years and over,Persons,249,thousands,3,v2838852,1.3.2.3.5,61.7,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2838879,1.3.2.3.6,201.5,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Females,55 years and over,Persons,249,thousands,3,v2838933,1.3.2.3.7,21.4,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2838960,1.3.2.3.8,19.8,,,,1
2018,Canada,2016A000011124,4 to 6 months,Full-time employment,Females,65 years and over,Persons,249,thousands,3,v2838987,1.3.2.3.9,1.6,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2838294,1.3.3.1.1,322,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2838429,1.3.3.1.2,189,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2838321,1.3.3.1.3,133,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2838348,1.3.3.1.4,79.6,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2838375,1.3.3.1.5,53.4,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2838402,1.3.3.1.6,102.5,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2838456,1.3.3.1.7,30.4,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2838483,1.3.3.1.8,22.5,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2838510,1.3.3.1.9,7.9,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Males,15 years and over,Persons,249,thousands,3,v2838537,1.3.3.2.1,124.4,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2838672,1.3.3.2.2,82,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Males,25 years and over,Persons,249,thousands,3,v2838564,1.3.3.2.3,42.4,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2838591,1.3.3.2.4,24.4,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Males,45 years and over,Persons,249,thousands,3,v2838618,1.3.3.2.5,18,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2838645,1.3.3.2.6,31.6,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Males,55 years and over,Persons,249,thousands,3,v2838699,1.3.3.2.7,10.8,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2838726,1.3.3.2.8,7.3,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Males,65 years and over,Persons,249,thousands,3,v2838753,1.3.3.2.9,3.5,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Females,15 years and over,Persons,249,thousands,3,v2838780,1.3.3.3.1,197.5,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2838915,1.3.3.3.2,107,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Females,25 years and over,Persons,249,thousands,3,v2838807,1.3.3.3.3,90.5,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2838834,1.3.3.3.4,55.2,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Females,45 years and over,Persons,249,thousands,3,v2838861,1.3.3.3.5,35.4,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2838888,1.3.3.3.6,70.9,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Females,55 years and over,Persons,249,thousands,3,v2838942,1.3.3.3.7,19.6,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2838969,1.3.3.3.8,15.2,,,,1
2018,Canada,2016A000011124,4 to 6 months,Part-time employment,Females,65 years and over,Persons,249,thousands,3,v2838996,1.3.3.3.9,4.4,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2838277,1.4.1.1.1,1502.3,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2838412,1.4.1.1.2,457.5,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2838304,1.4.1.1.3,1044.8,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2838331,1.4.1.1.4,714.2,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2838358,1.4.1.1.5,330.6,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2838385,1.4.1.1.6,908.3,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2838439,1.4.1.1.7,136.5,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2838466,1.4.1.1.8,112.9,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2838493,1.4.1.1.9,23.7,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Males,15 years and over,Persons,249,thousands,3,v2838520,1.4.1.2.1,773.5,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2838655,1.4.1.2.2,231.8,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Males,25 years and over,Persons,249,thousands,3,v2838547,1.4.1.2.3,541.7,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2838574,1.4.1.2.4,368.8,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Males,45 years and over,Persons,249,thousands,3,v2838601,1.4.1.2.5,173,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2838628,1.4.1.2.6,467.4,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Males,55 years and over,Persons,249,thousands,3,v2838682,1.4.1.2.7,74.3,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2838709,1.4.1.2.8,59.6,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Males,65 years and over,Persons,249,thousands,3,v2838736,1.4.1.2.9,14.7,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Females,15 years and over,Persons,249,thousands,3,v2838763,1.4.1.3.1,728.8,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2838898,1.4.1.3.2,225.7,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Females,25 years and over,Persons,249,thousands,3,v2838790,1.4.1.3.3,503.1,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2838817,1.4.1.3.4,345.4,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Females,45 years and over,Persons,249,thousands,3,v2838844,1.4.1.3.5,157.7,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2838871,1.4.1.3.6,440.9,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Females,55 years and over,Persons,249,thousands,3,v2838925,1.4.1.3.7,62.2,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2838952,1.4.1.3.8,53.3,,,,1
2018,Canada,2016A000011124,7 to 12 months,Both full and part-time employment,Females,65 years and over,Persons,249,thousands,3,v2838979,1.4.1.3.9,9,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2838286,1.4.2.1.1,1071.6,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2838421,1.4.2.1.2,214.7,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2838313,1.4.2.1.3,857,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2838340,1.4.2.1.4,606.2,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2838367,1.4.2.1.5,250.7,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2838394,1.4.2.1.6,766.5,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2838448,1.4.2.1.7,90.4,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2838475,1.4.2.1.8,80.8,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2838502,1.4.2.1.9,9.7,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Males,15 years and over,Persons,249,thousands,3,v2838529,1.4.2.2.1,611.6,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2838664,1.4.2.2.2,125,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Males,25 years and over,Persons,249,thousands,3,v2838556,1.4.2.2.3,486.6,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2838583,1.4.2.2.4,338.9,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Males,45 years and over,Persons,249,thousands,3,v2838610,1.4.2.2.5,147.7,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2838637,1.4.2.2.6,429.1,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Males,55 years and over,Persons,249,thousands,3,v2838691,1.4.2.2.7,57.6,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2838718,1.4.2.2.8,50.4,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Males,65 years and over,Persons,249,thousands,3,v2838745,1.4.2.2.9,7.2,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Females,15 years and over,Persons,249,thousands,3,v2838772,1.4.2.3.1,460,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2838907,1.4.2.3.2,89.7,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Females,25 years and over,Persons,249,thousands,3,v2838799,1.4.2.3.3,370.3,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2838826,1.4.2.3.4,267.3,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Females,45 years and over,Persons,249,thousands,3,v2838853,1.4.2.3.5,103,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2838880,1.4.2.3.6,337.5,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Females,55 years and over,Persons,249,thousands,3,v2838934,1.4.2.3.7,32.9,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2838961,1.4.2.3.8,30.4,,,,1
2018,Canada,2016A000011124,7 to 12 months,Full-time employment,Females,65 years and over,Persons,249,thousands,3,v2838988,1.4.2.3.9,2.5,,,,1
2018,Canada,2016A000011124,7 to 12 months,Part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2838295,1.4.3.1.1,430.6,,,,1
2018,Canada,2016A000011124,7 to 12 months,Part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2838430,1.4.3.1.2,242.8,,,,1
2018,Canada,2016A000011124,7 to 12 months,Part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2838322,1.4.3.1.3,187.8,,,,1
2018,Canada,2016A000011124,7 to 12 months,Part-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2838349,1.4.3.1.4,107.9,,,,1
2018,Canada,2016A000011124,7 to 12 months,Part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2838376,1.4.3.1.5,79.9,,,,1
2018,Canada,2016A000011124,7 to 12 months,Part-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2838403,1.4.3.1.6,141.7,,,,1
2018,Canada,2016A000011124,7 to 12 months,Part-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2838457,1.4.3.1.7,46.1,,,,1
2018,Canada,2016A000011124,7 to 12 months,Part-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2838484,1.4.3.1.8,32.1,,,,1
2018,Canada,2016A000011124,7 to 12 months,Part-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2838511,1.4.3.1.9,14,,,,1
2018,Canada,2016A000011124,7 to 12 months,Part-time employment,Males,15 years and over,Persons,249,thousands,3,v2838538,1.4.3.2.1,161.9,,,,1
